STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_HR_LDZA,SKOPJE airport - ZAGREB/FRANJO TUDJMAN airport,2019,,993,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_HU_LHBP,SKOPJE airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2019,,224,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_IT_LIMC,SKOPJE airport - MILANO/MALPENSA airport,2019,,205,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_IT_LIPH,SKOPJE airport - TREVISO/S.ANGELO airport,2019,,208,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_IT_LIRA,SKOPJE airport - ROMA/CIAMPINO airport,2019,,208,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_MT_LMML,SKOPJE airport - LUQA airport,2019,,236,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_NL_EHEH,SKOPJE airport - EINDHOVEN airport,2019,,276,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_NO_ENTO,SKOPJE airport - SANDEFJORD/TORP airport,2019,,206,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_PL_EPWA,SKOPJE airport - WARSZAWA/CHOPINA airport,2019,,535,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_QA_OTBD,SKOPJE airport - DOHA INTERNATIONAL airport,2019,,371,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_RS_LYBE,SKOPJE airport - BEOGRAD/NIKOLA TESLA airport,2019,,892,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SE_ESGG,SKOPJE airport - GOTEBORG/LANDVETTER airport,2019,,326,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SE_ESKN,SKOPJE airport - STOCKHOLM/SKAVSTA airport,2019,,208,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SE_ESMS,SKOPJE airport - MALMO airport,2019,,481,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SE_ESMX,SKOPJE airport - VAXJO/KRONOBERG airport,2019,,158,,,,,
