STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_ES_LEPA,BALE-MULHOUSE airport - PALMA DE MALLORCA airport,2019,,1869,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_ES_LEST,BALE-MULHOUSE airport - SANTIAGO airport,2019,,297,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFBD,BALE-MULHOUSE airport - BORDEAUX-MERIGNAC airport,2019,,910,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFBO,BALE-MULHOUSE airport - TOULOUSE/BLAGNAC airport,2019,,542,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFKJ,BALE-MULHOUSE airport - AJACCIO-NAPOLEON-BONAPARTE airport,2019,,382,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFMN,BALE-MULHOUSE airport - NICE-COTE D'AZUR airport,2019,,1245,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFMT,BALE-MULHOUSE airport - MONTPELLIER MEDITERRANEE airport,2019,,288,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFPG,BALE-MULHOUSE airport - PARIS-CHARLES DE GAULLE airport,2019,,1864,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_FR_LFRS,BALE-MULHOUSE airport - NANTES ATLANTIQUE airport,2019,,556,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_HR_LDSP,BALE-MULHOUSE airport - SPLIT/KASTELA airport,2019,,438,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_HU_LHBP,BALE-MULHOUSE airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2019,,1566,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IE_EIDW,BALE-MULHOUSE airport - DUBLIN airport,2019,,298,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IL_LLBG,BALE-MULHOUSE airport - TEL-AVIV/BEN GURION airport,2019,,401,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIBR,BALE-MULHOUSE airport - BRINDISI/CASALE airport,2019,,336,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LICC,BALE-MULHOUSE airport - CATANIA/FONTANAROSSA airport,2019,,464,,,,,
